brand,logo_url,brand_id,category
THE ROW,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/7c88833713a44e52bb9f64369ad5544b.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",7c88833713a44e52bb9f64369ad5544b,bags
Thrasher,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte30750byte_446d35e36b912ad366d8f72a6a9cc5e4_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte30750byte_446d35e36b912ad366d8f72a6a9cc5e4,bags
Timberland,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte25895byte_88b2058d896df08f73cd94a47d2310f2_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte25895byte_88b2058d896df08f73cd94a47d2310f2,bags
TORY BURCH,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230706/e74d279b7410471fbdf77e38fae861c4.png?x-oss-process=image/format,webp/resize,w_63,h_63",e74d279b7410471fbdf77e38fae861c4,bags
TUMI,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/219a992623ed437e8e2b83c116cb43ce.png?x-oss-process=image/format,webp/resize,w_63,h_63",219a992623ed437e8e2b83c116cb43ce,bags
特步,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230110/f9a0af4010f2441da7a564d15a35baba.png?x-oss-process=image/format,webp/resize,w_63,h_63",f9a0af4010f2441da7a564d15a35baba,bags
UGG,"https://cdn-img.thepoizon.ru/source-img/brand-img//ae3579ba90214a0f9780bb3058dcb449-10214.png?x-oss-process=image/format,webp/resize,w_63,h_63",ae3579ba90214a0f9780bb3058dcb449-10214,bags
UNDEFEATED,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte16826byte_6d7166e0081d6b42619e54ca06900406_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte16826byte_6d7166e0081d6b42619e54ca06900406,bags
Under Armour,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte21646byte_0bd049d8c27c8509f3166d68a388dfe9_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte21646byte_0bd049d8c27c8509f3166d68a388dfe9,bags
UNIQLO,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte22384byte_3363df740785c4f46ff7e9e60732d44c_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte22384byte_3363df740785c4f46ff7e9e60732d44c,bags
